merchant_id,day,txn_count,txn_volume,avg_txn_value,refund_rate,dispute_rate,category_entropy,geo_entropy,dominant_category,dominant_geo,true_drift,true_drift_any,drift_kind,archetype
R0022,139,83,139864.86,1685.12,0.05001974597596086,0.0040326874986082025,1.3739,1.3302,groceries,jaipur,0,0,none,suspicious
R0022,140,65,108067.3,1662.57,0.03195528068210444,0.004898332448861307,1.0132,1.1635,groceries,jaipur,0,0,none,suspicious
R0022,141,72,126412.14,1755.72,0.035689441276624746,0.004274340571799448,1.3717,1.5067,groceries,jaipur,0,0,none,suspicious
R0022,142,76,136184.43,1791.9,0.03728253088488653,0.006089421077937562,1.4498,1.2349,groceries,jaipur,0,0,none,suspicious
R0022,143,67,114203.88,1704.54,0.038364738805144925,0.004123530197043266,1.2188,1.378,groceries,jaipur,0,0,none,suspicious
R0022,144,78,135127.22,1732.4,0.045107734393733806,0.005148895389696314,1.4965,1.4082,groceries,jaipur,0,0,none,suspicious
R0022,145,78,125477.03,1608.68,0.03610052426857594,0.005022086196090508,1.1362,1.4857,groceries,jaipur,0,0,none,suspicious
R0022,146,79,125891.85,1593.57,0.04066452560593068,0.0045432118930850965,1.2999,1.3896,groceries,jaipur,0,0,none,suspicious
R0022,147,72,138154.72,1918.82,0.03902654996320156,0.005166701562159341,1.3495,1.3805,groceries,jaipur,0,0,none,suspicious
R0022,148,91,174904.88,1922.03,0.041892831389584106,0.00544246514716023,1.3358,1.2951,groceries,jaipur,0,0,none,suspicious
R0022,149,72,136658.36,1898.03,0.04589047101834248,0.005036192048260017,1.2094,1.278,groceries,jaipur,0,0,none,suspicious
R0022,150,67,111750.64,1667.92,0.03388120703137862,0.006193015353714142,1.3219,1.2541,groceries,jaipur,0,0,none,suspicious
R0022,151,75,136629.28,1821.72,0.037602391546140056,0.003806723816992575,1.4599,1.4172,groceries,jaipur,0,0,none,suspicious
R0022,152,80,130716.11,1633.95,0.041936743414766615,0.005617009495717737,1.3604,1.1512,groceries,jaipur,0,0,none,suspicious
R0022,153,68,118653.31,1744.9,0.04668683241341216,0.004469318012540735,1.4094,1.4764,groceries,jaipur,0,0,none,suspicious
R0022,154,73,125028.57,1712.72,0.03853143858953741,0.00504000240983546,0.926,1.3299,groceries,jaipur,0,0,none,suspicious
R0022,155,76,144311.91,1898.84,0.047806110645368445,0.0054123112793735976,1.2247,1.6123,groceries,jaipur,0,0,none,suspicious
R0022,156,81,139065.29,1716.86,0.03763411628835164,0.0053907690155989285,1.4467,1.1556,groceries,jaipur,0,0,none,suspicious
R0022,157,76,130003.78,1710.58,0.04245912878356789,0.0038894623502193355,1.3965,1.2486,groceries,jaipur,0,0,none,suspicious
R0022,158,75,140226.88,1869.69,0.03724372754602467,0.004645080304509126,1.2057,1.5504,groceries,jaipur,0,0,none,suspicious
R0022,159,84,127349.45,1516.06,0.041790766198992586,0.005229589089659601,1.4042,1.5156,groceries,jaipur,0,0,none,suspicious
R0022,160,70,125440.51,1792.01,0.0362149403870391,0.004675668466134551,1.3457,1.3546,groceries,jaipur,0,0,none,suspicious
R0022,161,86,135386.58,1574.26,0.043384726361319875,0.0043162597352118985,1.1879,1.4334,groceries,jaipur,0,0,none,suspicious
R0022,162,67,102502.74,1529.89,0.04286705557364326,0.0055197575336565705,1.3815,1.2148,groceries,jaipur,0,0,none,suspicious
R0022,163,83,130829.41,1576.26,0.04638075470900408,0.006360779042965698,1.3677,1.2751,groceries,jaipur,0,0,none,suspicious
R0022,164,81,137692.01,1699.9,0.04998855859774113,0.0051528959504003715,1.5826,1.4239,groceries,jaipur,0,0,none,suspicious
R0022,165,64,103228.09,1612.94,0.04412207506470815,0.005393223207518633,1.0586,1.1545,groceries,jaipur,0,0,none,suspicious
R0022,166,76,139264.34,1832.43,0.03930732201254877,0.005255617736593323,1.2812,1.4775,groceries,jaipur,0,0,none,suspicious
R0022,167,66,107640.99,1630.92,0.03879180545255801,0.005430729122291983,1.5564,1.6309,groceries,jaipur,0,0,none,suspicious
R0022,168,76,120072.48,1579.9,0.03564430147537526,0.0045955503282657986,1.2156,0.8771,groceries,jaipur,0,0,none,suspicious
R0022,169,79,136883.32,1732.7,0.039065634024239376,0.004103381872754695,1.314,1.3725,groceries,jaipur,0,0,none,suspicious
R0022,170,70,111401.68,1591.45,0.03910247883968939,0.005114473505143138,1.0876,1.0853,groceries,jaipur,0,0,none,suspicious
R0022,171,74,140257.95,1895.38,0.04533884379076312,0.004989906954374764,1.4642,1.4741,groceries,jaipur,0,0,none,suspicious
R0022,172,79,134047.24,1696.8,0.03942034577547037,0.004879970032693048,1.4294,1.0871,groceries,jaipur,0,0,none,suspicious
R0022,173,75,129969.12,1732.92,0.03427768423639294,0.004533396813408321,1.3543,1.3854,groceries,jaipur,0,0,none,suspicious
R0022,174,85,149131.95,1754.49,0.04614233764166524,0.0038317041697825903,1.2076,1.3875,groceries,jaipur,0,0,none,suspicious
R0022,175,80,140772.34,1759.65,0.04611923663302034,0.004892059318255677,1.2645,1.2394,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,176,79,136536.92,1728.32,0.060647390106351,0.0037061086264998664,1.3568,1.2921,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,177,69,121622.16,1762.64,0.07393272073621274,0.005501770943563513,1.3012,1.2246,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,178,66,115546.09,1750.7,0.10847304596526268,0.005203304554934113,1.3857,1.3242,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,179,72,129726.22,1801.75,0.12933223934109095,0.006080545456509949,1.4737,1.1269,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,180,81,140364.97,1732.9,0.17682487923513596,0.0047394352471695446,1.1398,1.2638,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,181,74,123455.57,1668.32,0.1794695074145214,0.004759943234653526,1.0682,1.3339,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,182,73,130763.51,1791.28,0.17608927848470043,0.004320110078703144,1.2046,1.3592,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,183,82,140245.0,1710.3,0.18449013933751324,0.00470854283377211,1.2191,1.628,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,184,71,142807.02,2011.37,0.1618770351050529,0.005693287109225302,1.3924,1.4783,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,185,71,112904.0,1590.2,0.18937291357032643,0.00694459982214752,0.9682,1.1551,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,186,65,112044.43,1723.76,0.1591869651674113,0.004040518623949029,1.4044,1.0772,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,187,85,133836.49,1574.55,0.16277617922735393,0.005350678279570604,1.5185,1.2555,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,188,77,133993.28,1740.17,0.1958766224510699,0.005832878477661972,1.2604,1.3735,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,189,83,145059.28,1747.7,0.16586670983207746,0.005866765108780322,1.313,1.4211,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,190,77,129247.1,1678.53,0.18213622155881573,0.004798765784794338,1.2885,1.3877,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,191,72,121877.99,1692.75,0.17393445599656607,0.004677276855721322,1.0718,1.0969,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,192,71,129593.36,1825.26,0.19209148657768002,0.004999982781766165,1.2719,1.2813,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,193,82,140394.26,1712.13,0.18353790857941266,0.005342302348023405,1.3566,1.3607,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,194,76,128036.13,1684.69,0.17435083713718064,0.00397362610800501,1.1597,1.5378,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,195,78,140252.34,1798.11,0.18955425568790105,0.004983684802165464,1.2041,1.609,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,196,69,126676.0,1835.88,0.16141760459923304,0.004263764896620359,1.4003,0.9809,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,197,81,129055.4,1593.28,0.17809147197618802,0.0052272209034302936,1.2863,1.0755,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,198,79,135442.69,1714.46,0.1563111532472807,0.0050886395999966815,1.2856,1.588,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,199,70,118573.27,1693.9,0.17258417989835573,0.005860502877378355,1.3684,1.2122,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,200,76,120316.54,1583.11,0.21808852171680984,0.004388671962241071,1.3605,1.4831,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,201,76,127106.24,1672.45,0.1678757865259293,0.006358813695711277,1.3212,1.3968,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,202,63,103731.77,1646.54,0.14868196222031324,0.005483485034833601,1.3285,1.0561,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,203,75,121429.91,1619.07,0.16221608362282305,0.0060119275748914715,1.0893,1.5753,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,204,78,158333.44,2029.92,0.17290636955356128,0.004044853247493738,1.4078,1.6943,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,205,72,127524.33,1771.17,0.15509354066333514,0.006055244837986263,1.3516,1.4035,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,206,80,122310.56,1528.88,0.18642558419038235,0.005184227601244319,1.2022,1.1657,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,207,86,158838.6,1846.96,0.16151441073272543,0.005551002538092706,1.0179,1.4641,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,208,80,142544.4,1781.81,0.16982427258271665,0.005010881019955567,0.972,1.2468,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,209,68,118862.69,1747.98,0.1318484288885422,0.00559151913915485,1.6039,1.3297,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,210,75,120113.17,1601.51,0.16451507282904462,0.004134774320948479,1.0496,1.4898,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,211,71,126081.98,1775.8,0.17044938965673634,0.004605981331631596,1.3639,1.1927,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,212,71,121104.43,1705.7,0.15477814549430619,0.003954790863268499,1.1694,1.4895,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,213,89,134852.3,1515.19,0.14371056370896781,0.005534741737107926,1.2315,1.3889,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,214,78,144587.02,1853.68,0.16016063014187068,0.007936645173389708,1.1605,1.5369,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,215,75,134549.37,1793.99,0.14436524695131547,0.005470882467010577,1.3324,1.3711,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,216,72,131234.38,1822.7,0.16373736561508048,0.00379597653557877,1.3197,1.3135,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,217,84,149321.5,1777.64,0.18021772779000117,0.005829458666616433,1.0786,1.1835,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,218,76,135011.89,1776.47,0.15637593669121302,0.005373171806312275,1.2608,1.5645,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,219,73,109866.68,1505.02,0.11624470696393034,0.005261516266687973,0.945,1.455,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,220,79,146897.92,1859.47,0.16498097814698515,0.005356673351028453,1.1108,1.4587,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,221,78,114846.66,1472.39,0.17965908250111806,0.004749242625544261,1.4158,1.3748,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,222,60,115571.65,1926.19,0.1687098704894518,0.004138727095440959,1.2457,1.4756,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,223,70,134371.35,1919.59,0.2016187876183158,0.0062493560125915035,1.3801,1.1615,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,224,82,135793.03,1656.01,0.1694311272651499,0.006699302494713343,1.3341,1.253,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,225,76,131040.36,1724.22,0.16794006321212965,0.004802090621710982,1.3608,1.3464,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,226,75,134402.87,1792.04,0.17498079170730158,0.0054582736889148,1.3061,1.3624,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,227,70,129407.07,1848.67,0.15687773328681967,0.004838561309643303,0.9726,1.3462,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,228,76,129934.41,1709.66,0.14793743495086062,0.004166348550796036,1.2812,1.2126,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,229,69,115291.42,1670.89,0.15977911552528593,0.004811331499066777,1.0975,1.3325,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,230,71,128155.31,1805.0,0.17536030188786467,0.0031644684119350023,1.3755,1.2953,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,231,77,117239.17,1522.59,0.1377728329286274,0.00469583024407327,1.3646,1.2702,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,232,71,126964.08,1788.23,0.1911182464121703,0.005933518114091181,1.2283,1.2986,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,233,88,144838.6,1645.89,0.1690147072665987,0.005821104401534369,1.2063,1.3998,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,234,76,132735.59,1746.52,0.1326772910838551,0.005850540335517043,1.3946,1.1648,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,235,73,128407.83,1759.01,0.1668103232893034,0.006377777220518591,1.3343,1.6372,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,236,83,144192.23,1737.26,0.14263333259666305,0.005477036011449176,1.1079,1.2515,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,237,71,122392.54,1723.84,0.1719435452845315,0.005507986928398627,1.3128,1.2978,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,238,71,120265.43,1693.88,0.19176389853420825,0.005605768537319705,1.4236,1.4091,groceries,jaipur,1,1,refund_abuse,suspicious
R0022,239,75,121184.45,1615.79,0.17258212036806958,0.004757792116591246,1.3886,1.417,groceries,jaipur,1,1,refund_abuse,suspicious
R0023,0,28,19063.79,680.85,0.029249171272812208,0.002891813970480956,1.3677,1.4134,beauty,hyderabad,0,0,none,suspicious
R0023,1,26,16267.35,625.67,0.03928548263957008,0.003159034880634858,1.3889,1.0237,beauty,hyderabad,0,0,none,suspicious
R0023,2,22,13151.73,597.81,0.03396499402038818,0.0036585878994552746,0.7757,1.1816,beauty,hyderabad,0,0,none,suspicious
R0023,3,25,14891.35,595.65,0.037290405549055876,0.00365251840844207,1.015,1.0269,beauty,hyderabad,0,0,none,suspicious
R0023,4,25,15531.89,621.28,0.03727875288687345,0.0031212095617889385,1.3874,0.8702,beauty,hyderabad,0,0,none,suspicious
R0023,5,25,15516.16,620.65,0.036743231905266543,0.002812278403921546,1.2765,0.8702,beauty,hyderabad,0,0,none,suspicious
R0023,6,25,16824.11,672.96,0.039697719099501906,0.004033001515042277,1.2017,1.3513,beauty,hyderabad,0,0,none,suspicious
R0023,7,25,15144.66,605.79,0.03386226256825268,0.0030760131520164878,1.2195,1.4277,beauty,hyderabad,0,0,none,suspicious
R0023,8,24,14342.54,597.61,0.039279134911797305,0.003738126934854585,1.0768,1.1171,beauty,hyderabad,0,0,none,suspicious
R0023,9,25,16669.51,666.78,0.03193144350044444,0.003399740250225072,0.916,1.1259,beauty,hyderabad,0,0,none,suspicious
R0023,10,24,14049.92,585.41,0.03470274832389795,0.0032863445895750286,1.1967,1.2141,beauty,hyderabad,0,0,none,suspicious
R0023,11,23,14068.33,611.67,0.036720903948871425,0.005596861371123978,1.2277,0.8378,beauty,hyderabad,0,0,none,suspicious
R0023,12,28,17587.19,628.11,0.03886969159482205,0.003496245140299499,1.167,1.2574,beauty,hyderabad,0,0,none,suspicious
R0023,13,23,12215.37,531.1,0.03228411388516109,0.0038203036537200214,0.985,1.5049,beauty,hyderabad,0,0,none,suspicious
R0023,14,19,11421.33,601.12,0.03563256010265067,0.003444082338617694,1.2643,1.0435,beauty,hyderabad,0,0,none,suspicious
R0023,15,27,17863.2,661.6,0.03529116431173464,0.0025218452739142034,1.4673,1.2149,beauty,hyderabad,0,0,none,suspicious
R0023,16,23,14061.79,611.38,0.03693845368450933,0.0035106945844524504,1.1792,1.2425,beauty,hyderabad,0,0,none,suspicious
R0023,17,24,16923.05,705.13,0.038638488211227166,0.0032424096172294294,1.0409,0.8948,beauty,hyderabad,0,0,none,suspicious
R0023,18,25,16639.99,665.6,0.030537095172020027,0.004003888484015937,1.2571,1.1814,beauty,hyderabad,0,0,none,suspicious
R0023,19,29,17166.44,591.95,0.03686397236276657,0.002769469173462286,1.306,1.1148,beauty,hyderabad,0,0,none,suspicious
R0023,20,29,17478.5,602.71,0.026613128426689437,0.0037262228782309263,1.306,1.4972,beauty,hyderabad,0,0,none,suspicious
R0023,21,27,16336.77,605.07,0.0338628510698291,0.0036897161098226427,1.6834,1.1018,beauty,hyderabad,0,0,none,suspicious
R0023,22,24,15747.08,656.13,0.044349591110581475,0.0035830408429672134,1.2455,1.4999,beauty,hyderabad,0,0,none,suspicious
R0023,23,24,14661.07,610.88,0.03921967360152165,0.0030698825107964185,1.3062,1.3858,beauty,hyderabad,0,0,none,suspicious
R0023,24,24,13384.09,557.67,0.03254405372980343,0.004387136014216117,0.9761,0.8948,beauty,hyderabad,0,0,none,suspicious
R0023,25,24,13745.88,572.75,0.045446470741336197,0.003213342562403671,1.1346,0.9761,beauty,hyderabad,0,0,none,suspicious
R0023,26,27,15722.15,582.3,0.0371859545669986,0.003896631875740332,1.0184,1.4988,beauty,hyderabad,0,0,none,suspicious
R0023,27,26,15532.27,597.4,0.029345310773975303,0.003813847768944277,1.4437,1.2457,beauty,hyderabad,0,0,none,suspicious
R0023,28,26,15606.11,600.24,0.03200606733509144,0.003551969734258201,0.9004,1.3523,beauty,hyderabad,0,0,none,suspicious
R0023,29,26,16953.92,652.07,0.040168926328285115,0.0036708702708793256,1.261,1.3919,beauty,hyderabad,0,0,none,suspicious
R0023,30,26,15016.73,577.57,0.041781034053820436,0.0036192939333130913,0.873,0.9372,beauty,hyderabad,0,0,none,suspicious
R0023,31,23,14542.53,632.28,0.0295671571321345,0.0031490208212111084,1.0032,1.4219,beauty,hyderabad,0,0,none,suspicious
R0023,32,28,17056.54,609.16,0.031787258267183933,0.00437818366341073,1.6105,1.3751,beauty,hyderabad,0,0,none,suspicious
R0023,33,27,18972.4,702.68,0.032755106749149894,0.0032684530181305853,1.3612,1.1442,beauty,hyderabad,0,0,none,suspicious
R0023,34,26,15180.81,583.88,0.027891595714663184,0.003541080028442299,1.7544,1.299,beauty,hyderabad,0,0,none,suspicious
R0023,35,26,16970.69,652.72,0.034462739416588464,0.00358927321595381,1.3143,1.5503,beauty,hyderabad,0,0,none,suspicious
R0023,36,23,13269.12,576.92,0.031466969119657254,0.004084720418216808,1.2653,1.0414,beauty,hyderabad,0,0,none,suspicious
R0023,37,25,14422.95,576.92,0.03614814154843999,0.004065489423247529,0.9257,1.0269,beauty,hyderabad,0,0,none,suspicious
R0023,38,27,16742.39,620.09,0.03803587788788502,0.0039363666983715006,1.4867,0.9741,beauty,hyderabad,0,0,none,suspicious
R0023,39,24,16240.86,676.7,0.02543789696652496,0.002943008777458361,0.9761,1.4421,beauty,hyderabad,0,0,none,suspicious
R0023,40,24,14214.1,592.25,0.04134947407642255,0.00299664667301934,0.9979,1.1346,beauty,hyderabad,0,0,none,suspicious
R0023,41,24,13726.46,571.94,0.04224490142264106,0.003360934459015752,1.4517,1.2904,beauty,hyderabad,0,0,none,suspicious
R0023,42,29,17999.12,620.66,0.041937344521519135,0.003191083397375652,1.2289,1.2289,beauty,hyderabad,0,0,none,suspicious
R0023,43,27,16653.52,616.8,0.03302406298769032,0.003357391639149159,1.3393,1.4281,beauty,hyderabad,0,0,none,suspicious
R0023,44,27,16103.62,596.43,0.0419619508023848,0.0038750269212647834,1.1122,1.0254,beauty,hyderabad,0,0,none,suspicious
R0023,45,26,17328.98,666.5,0.032308622209358685,0.0030297279864510223,1.2457,1.299,beauty,hyderabad,0,0,none,suspicious
R0023,46,25,15539.81,621.59,0.033887849179953876,0.002163964634892302,1.6093,1.2017,beauty,hyderabad,0,0,none,suspicious
R0023,47,26,15463.76,594.76,0.03767137689373492,0.0030507638547961984,1.1585,1.1504,beauty,hyderabad,0,0,none,suspicious
R0023,48,25,15845.3,633.81,0.03436003728563677,0.003317457368945284,1.2226,1.5192,beauty,hyderabad,0,0,none,suspicious
R0023,49,24,14290.24,595.43,0.03309960754736836,0.002786604270689432,1.5672,1.2904,beauty,hyderabad,0,0,none,suspicious
R0023,50,25,16343.36,653.73,0.03141762396760759,0.003686223785989331,1.5752,1.006,beauty,hyderabad,0,0,none,suspicious
R0023,51,27,17197.86,636.96,0.02974463267291315,0.0032405429741994046,1.2039,1.4281,beauty,hyderabad,0,0,none,suspicious
R0023,52,23,15310.87,665.69,0.03628556154591697,0.002850031001672621,1.1658,1.3844,beauty,hyderabad,0,0,none,suspicious
R0023,53,24,14699.47,612.48,0.03624016687913783,0.0031692818903686242,0.9979,0.8729,beauty,hyderabad,0,0,none,suspicious
R0023,54,27,17867.52,661.76,0.039806658312822374,0.0029081909966968667,0.9741,1.6113,beauty,hyderabad,0,0,none,suspicious
R0023,55,23,15133.13,657.96,0.02836898959069986,0.003166896208036664,1.1055,0.9811,beauty,hyderabad,0,0,none,suspicious
R0023,56,27,16737.4,619.9,0.03408208833856302,0.0037044054354276887,1.0734,0.7772,beauty,hyderabad,0,0,none,suspicious
R0023,57,29,18547.59,639.57,0.031191627384519457,0.003763309045147997,1.092,1.067,beauty,hyderabad,0,0,none,suspicious
R0023,58,23,15883.2,690.57,0.03814317244867274,0.004847612489167387,0.9208,1.1658,beauty,hyderabad,0,0,none,suspicious
R0023,59,25,14988.92,599.56,0.03836847099516592,0.0028233209502049267,1.1462,1.0824,beauty,hyderabad,0,0,none,suspicious
R0023,60,24,14758.44,614.94,0.03212154101049693,0.003076319398933034,1.5486,1.2109,beauty,hyderabad,0,0,none,suspicious
R0023,61,24,15799.45,658.31,0.03891963524393979,0.0033073733407149603,1.0409,0.6238,beauty,hyderabad,0,0,none,suspicious
R0023,62,22,12612.23,573.28,0.033668691990731074,0.0028663151606405,1.3576,1.1186,beauty,hyderabad,0,0,none,suspicious
R0023,63,26,17107.96,658.0,0.03237166733398606,0.0035911502019308856,0.9796,1.0971,beauty,hyderabad,0,0,none,suspicious
R0023,64,24,14372.1,598.84,0.03757061441842085,0.003501686217775266,1.1171,1.0557,beauty,hyderabad,0,0,none,suspicious
R0023,65,26,15671.75,602.76,0.03164129030129192,0.003124438580713214,1.3557,1.1504,beauty,hyderabad,0,0,none,suspicious
R0023,66,24,14366.94,598.62,0.040917702362046386,0.0030114343003083506,1.0557,0.4563,beauty,hyderabad,0,0,none,suspicious
R0023,67,24,15621.53,650.9,0.02772823469174975,0.00335394412065355,1.5156,1.7046,beauty,hyderabad,0,0,none,suspicious
R0023,68,26,14931.93,574.31,0.0351443920008304,0.0029853733685188543,1.232,1.1064,beauty,hyderabad,0,0,none,suspicious
R0023,69,30,19900.78,663.36,0.03547400643675702,0.004209859038553225,0.9322,1.4647,beauty,hyderabad,0,0,none,suspicious
R0023,70,26,14408.8,554.18,0.038359323297624565,0.0033636791863462215,1.3676,1.3329,beauty,hyderabad,0,0,none,suspicious
R0023,71,24,16173.37,673.89,0.03115616770882886,0.003282508806881287,0.9979,0.6816,beauty,hyderabad,0,0,none,suspicious
R0023,72,24,14545.58,606.07,0.03448556413445382,0.002998331584690509,1.5733,1.4421,beauty,hyderabad,0,0,none,suspicious
R0023,73,26,16880.75,649.26,0.03515376557928957,0.0026550146327589206,1.3185,1.077,beauty,hyderabad,0,0,none,suspicious
R0023,74,26,17040.13,655.39,0.03681813805727754,0.0033525594224709694,1.2652,0.9263,beauty,hyderabad,0,0,none,suspicious
R0023,75,22,14247.95,647.63,0.0361834822495082,0.003449550358729607,0.8856,1.4598,beauty,hyderabad,0,0,none,suspicious
R0023,76,24,13894.82,578.95,0.0373682882554741,0.0038085388213182437,1.3858,1.3858,beauty,hyderabad,0,0,none,suspicious
R0023,77,27,15839.53,586.65,0.038759216929471534,0.00352743034148533,0.9991,1.4445,beauty,hyderabad,0,0,none,suspicious
R0023,78,25,14225.13,569.01,0.03469271742061844,0.002997919043206821,1.5406,1.5524,beauty,hyderabad,0,0,none,suspicious
R0023,79,24,15151.55,631.31,0.03208035191267879,0.0024484497539469245,1.2109,1.0339,beauty,hyderabad,0,0,none,suspicious
R0023,80,25,14998.65,599.95,0.037573354645529605,0.003674886229757293,0.9732,0.606,beauty,hyderabad,0,0,none,suspicious
R0023,81,27,16844.76,623.88,0.032131944609627754,0.002897515796161857,1.4126,0.8765,beauty,hyderabad,0,0,none,suspicious
R0023,82,29,18717.29,645.42,0.037202960402567375,0.0026651899322241057,0.8609,1.2865,beauty,hyderabad,0,0,none,suspicious
R0023,83,24,14930.99,622.12,0.03450558353470853,0.0032426573691019204,1.4517,1.328,beauty,hyderabad,0,0,none,suspicious
R0023,84,29,18384.91,633.96,0.035540709081187075,0.003153693646538316,1.0012,0.7372,beauty,hyderabad,0,0,none,suspicious
R0023,85,26,16200.69,623.1,0.03161115843508588,0.0032256270225184125,1.0971,1.1722,beauty,hyderabad,0,0,none,suspicious
R0023,86,30,18036.84,601.23,0.04208114229749104,0.003496833532338145,0.9928,1.3341,beauty,hyderabad,0,0,none,suspicious
R0023,87,29,17106.55,589.88,0.03482926074415479,0.002848827198680174,0.9534,1.2057,beauty,hyderabad,0,0,none,suspicious
R0023,88,27,16586.48,614.31,0.02970350905686354,0.003895829198137709,0.7259,1.71,beauty,hyderabad,0,0,none,suspicious
R0023,89,26,16087.4,618.75,0.03177761236952383,0.003839379170087123,1.0971,0.9796,beauty,hyderabad,0,0,none,suspicious
R0023,90,25,15599.11,623.96,0.03588127667617234,0.0020457182639843133,1.3874,1.2781,beauty,hyderabad,0,0,none,suspicious
R0023,91,24,15846.91,660.29,0.029118959850775644,0.0032988518062000973,1.0339,1.4999,beauty,hyderabad,0,0,none,suspicious
R0023,92,26,16245.7,624.83,0.035488910846224596,0.003500422112007356,1.1722,1.2853,beauty,hyderabad,0,0,none,suspicious
R0023,93,27,18370.0,680.37,0.034921949685410764,0.0030911554338267835,1.1526,0.9741,beauty,hyderabad,0,0,none,suspicious
R0023,94,23,15312.29,665.75,0.030507367732458254,0.003462881453728104,1.5809,1.2488,beauty,hyderabad,0,0,none,suspicious
R0023,95,23,13277.62,577.29,0.042121287615250184,0.003176506718730569,1.2653,1.761,beauty,hyderabad,0,0,none,suspicious
R0023,96,27,17254.07,639.04,0.041137785072023834,0.0034974729568453006,1.1211,0.3154,beauty,hyderabad,0,0,none,suspicious
R0023,97,21,12516.34,596.02,0.03922688058316584,0.0030855377961701235,1.4746,0.8661,beauty,hyderabad,0,0,none,suspicious
R0023,98,22,14627.52,664.89,0.03717687538302275,0.003839060729982908,0.9248,1.6163,beauty,hyderabad,0,0,none,suspicious
R0023,99,24,15875.04,661.46,0.034011165417920784,0.00352913037070042,1.2904,1.2904,beauty,hyderabad,0,0,none,suspicious
R0023,100,20,12049.86,602.49,0.035008576565049236,0.0030830498803391003,1.541,1.0791,beauty,hyderabad,0,0,none,suspicious
R0023,101,27,16774.88,621.29,0.03902768771498818,0.0038066924981386883,1.1112,0.7259,beauty,hyderabad,0,0,none,suspicious
R0023,102,28,16421.05,586.47,0.03220859519901028,0.004240209576696211,1.068,1.3953,beauty,hyderabad,0,0,none,suspicious
R0023,103,26,16537.01,636.04,0.03484252503489454,0.0031516397326466702,1.139,0.847,beauty,hyderabad,0,0,none,suspicious
